sample_index,sent_monotonic_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,dq_cmd_1,dq_cmd_2,dq_cmd_3,dq_cmd_4,dq_cmd_5,dq_cmd_6,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,dq_meas_1,dq_meas_2,dq_meas_3,dq_meas_4,dq_meas_5,dq_meas_6,tau_meas_1,tau_meas_2,tau_meas_3,tau_meas_4,tau_meas_5,tau_meas_6,q_error_1,q_error_2,q_error_3,q_error_4,q_error_5,q_error_6,fault_flags
89,331375.480971684,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.013187408447265625,-0.0043964385986328125,0.013187408447265625,-0.03296661376953125,-0.010990142822265625,0.010990142822265625,-0.445127944946289,0.6174346923828123,6.849233398437499,1.5040351257324218,0.06523101806640624,0.035411239624023434,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
90,331375.491057087,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.013187408447265625,-0.0043964385986328125,-0.0043964385986328125,-0.010990142822265625,-0.010990142822265625,-0.03296661376953125,-0.2728211975097656,0.4738463592529296,6.6769229125976555,1.5040351257324218,0.06523101806640624,0.035411239624023434,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
91,331375.500968393,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.013187408447265625,-0.013187408447265625,0.013187408447265625,-0.010990142822265625,-0.03296661376953125,-0.03296661376953125,-0.21538436889648435,0.9620519256591795,6.533330841064452,1.5040351257324218,0.06523101806640624,0.035411239624023434,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
92,331375.511013332,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.013187408447265625,-0.021978378295898438,0.0043964385986328125,-0.010990142822265625,-0.03296661376953125,-0.010990142822265625,-0.1866659545898437,0.646153106689453,6.562049255371092,1.5077624969482422,0.06523101806640624,0.03168386840820312,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
93,331375.52097064,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.052834510803222656,0.021978378295898438,-0.0043964385986328125,-0.0043964385986328125,-0.03296661376953125,0.010990142822265625,-0.010990142822265625,-0.07179603576660155,0.4738463592529296,6.791796569824218,1.5003077545166015,0.06523101806640624,0.03168386840820312,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003415489196777345,
94,331375.53096779,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.013187408447265625,-0.0043964385986328125,-0.013187408447265625,-0.010990142822265625,0.010990142822265625,0.010990142822265625,-0.6748715209960936,0.5025647735595702,6.475894012451171,1.5040351257324218,0.06523101806640624,0.03168386840820312,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
95,331375.541017952,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.052834510803222656,-0.0043964385986328125,-0.03956031799316406,-0.0659332275390625,-0.010990142822265625,0.010990142822265625,-0.010990142822265625,-0.3589727020263671,0.1292291259765625,6.418464660644531,1.5077624969482422,0.06523101806640624,0.035411239624023434,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003415489196777345,
96,331375.551010464,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.052834510803222656,-0.021978378295898438,-0.013187408447265625,0.021978378295898438,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.043077621459960934,0.6174346923828123,6.6769229125976555,1.5040351257324218,0.06523101806640624,0.03168386840820312,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003415489196777345,
97,331375.561013291,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.021978378295898438,0.013187408447265625,0.013187408447265625,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.445127944946289,-0.1579475402832031,6.504612426757811,1.5040351257324218,0.06523101806640624,0.03168386840820312,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
98,331375.571015649,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.0043964385986328125,-0.0043964385986328125,0.013187408447265625,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.3015396118164062,0.9620519256591795,6.533330841064452,1.5040351257324218,0.06895838928222656,0.035411239624023434,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
99,331375.580971607,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.08030033111572266,0.3831920623779297,0.3355073928833008,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.03076934814453125,-0.0043964385986328125,0.013187408447265625,-0.010990142822265625,-0.03296661376953125,0.010990142822265625,-0.3015396118164062,-0.33025802612304683,6.361027832031249,1.5040351257324218,0.06523101806640624,0.03168386840820312,0.0015503311157226557,-0.0011829376220703347,-0.011367607116699208,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
100,331375.59097268,0.07875,0.384375,0.346875,-0.05625,0.07875,0.05625,-0.00044999999999975615,-5.000000000143778e-05,-0.0003000000000003,0.0002999999999999531,-0.00039999999999970615,5.0000000000050004e-05,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.013187408447265625,-0.03076934814453125,-0.0043964385986328125,-0.010990142822265625,0.010990142822265625,0.010990142822265625,-0.3015396118164062,0.33025802612304683,6.6769229125976555,1.5040351257324218,0.06523101806640624,0.035411239624023434,0.0015503311157226557,-0.0011829376220703347,-0.011749076843261708,-0.008028602600097655,-0.0037902450561523443,-0.003034019470214845,
101,331375.601018873,0.078741,0.384374,0.346869,-0.056244,0.078742,0.056251,-0.0013499999999999623,-0.0001500000000015378,-0.0009499999999995623,0.0009499999999999093,-0.0012499999999998623,0.0002499999999999031,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.021978378295898438,0.0043964385986328125,-0.013187408447265625,-0.010990142822265625,-0.010990142822265625,0.010990142822265625,-0.1866659545898437,0.1579475402832031,6.389746246337889,1.5040351257324218,0.06523101806640624,0.03168386840820312,0.0015593311157226508,-0.001181937622070306,-0.011743076843261702,-0.008034602600097654,-0.00378224505615235,-0.003035019470214846,
102,331375.610975527,0.078723,0.384372,0.346856,-0.056231,0.078725,0.056255,-0.0021500000000000685,-0.00024999999999886224,-0.0014999999999987246,0.0016000000000002124,-0.0020000000000006124,0.0004000000000000531,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.0043964385986328125,-0.013187408447265625,0.0043964385986328125,-0.03296661376953125,-0.010990142822265625,0.010990142822265625,-0.21538436889648435,0.1579475402832031,6.6769229125976555,1.5040351257324218,0.06523101806640624,0.035411239624023434,0.001577331115722655,-0.001179937622070304,-0.011730076843261716,-0.008047602600097653,-0.003765245056152347,-0.003039019470214843,
103,331375.620968486,0.078698,0.384369,0.346839,-0.056212,0.078702,0.056259,-0.0027499999999999747,-0.00034999999999896225,-0.0018999999999991246,0.0020000000000002655,-0.0025000000000004186,0.0004500000000001031,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.03956031799316406,-0.013187408447265625,0.0043964385986328125,-0.010990142822265625,0.010990142822265625,-0.03296661376953125,-0.33025802612304683,0.9620519256591795,6.533330841064452,1.5077624969482422,0.06523101806640624,0.03168386840820312,0.0016023311157226522,-0.0011769376220703287,-0.011713076843261727,-0.008066602600097658,-0.003742245056152338,-0.003043019470214847,
104,331375.630965805,0.078668,0.384365,0.346818,-0.056191,0.078675,0.056264,-0.0031500000000003747,-0.00040000000000040004,-0.0021999999999994246,0.0022499999999998216,-0.002849999999999381,0.0005499999999998562,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.052834510803222656,-0.0043964385986328125,-0.0043964385986328125,-0.021978378295898438,-0.03296661376953125,-0.010990142822265625,-0.03296661376953125,-0.445127944946289,0.1292291259765625,6.361027832031249,1.5040351257324218,0.06523101806640624,0.03168386840820312,0.0016323311157226544,-0.0011729376220703247,-0.011692076843261734,-0.008087602600097658,-0.0037152450561523387,-0.0034294891967773453,
105,331375.640966267,0.078635,0.384361,0.346795,-0.056167,0.078645,0.05627,-0.003550000000000081,-0.0004500000000018378,-0.0024500000000010624,0.0025499999999997747,-0.003199999999999731,0.0005999999999999062,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.0043964385986328125,0.013187408447265625,-0.0043964385986328125,-0.010990142822265625,-0.03296661376953125,0.010990142822265625,-0.33025802612304683,0.1579475402832031,6.361027832031249,1.5077624969482422,0.06523101806640624,0.035411239624023434,0.0016653311157226597,-0.0011689376220703207,-0.011669076843261739,-0.008111602600097655,-0.0036852450561523503,-0.0030540194702148443,
106,331375.650972699,0.078597,0.384356,0.346769,-0.05614,0.078611,0.056276,-0.004149999999999987,-0.0005000000000005,-0.0029000000000001247,0.0029500000000001747,-0.003750000000000281,0.0007000000000000062,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.052834510803222656,0.0043964385986328125,0.013187408447265625,0.0043964385986328125,0.010990142822265625,0.010990142822265625,-0.010990142822265625,-0.3015396118164062,0.5025647735595702,6.619486083984374,1.5040351257324218,0.06523101806640624,0.035411239624023434,0.001703331115722656,-0.001163937622070288,-0.011643076843261713,-0.008138602600097654,-0.003651245056152344,-0.0034414891967773434,
107,331375.660927088,0.078552,0.384351,0.346737,-0.056108,0.07857,0.056284,-0.004950000000000093,-0.0005999999999978245,-0.0035000000000007248,0.003550000000000081,-0.004549999999999693,0.0008500000000001562,0.08030033111572266,0.3831920623779297,0.3355073928833008,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.021978378295898438,-0.021978378295898438,0.0043964385986328125,0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.2728211975097656,0.1579475402832031,6.504612426757811,1.5040351257324218,0.06895838928222656,0.035411239624023434,0.0017483311157226594,-0.0011589376220703107,-0.011229607116699236,-0.008170602600097658,-0.0036102450561523447,-0.0030680194702148444,
108,331375.670969347,0.078498,0.384344,0.346699,-0.056069,0.07852,0.056293,-0.0059999999999997555,-0.0007499999999993623,-0.004200000000001425,0.00429999999999979,-0.005499999999999949,0.0009999999999999593,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.0043964385986328125,-0.021978378295898438,0.0043964385986328125,0.010990142822265625,-0.03296661376953125,-0.010990142822265625,-0.1866659545898437,-0.1866659545898437,6.504612426757811,1.5077624969482422,0.06523101806640624,0.03913861083984375,0.001802331115722658,-0.0011519376220703315,-0.011573076843261698,-0.008209602600097655,-0.00356024505615235,-0.0030770194702148465,
109,331375.681011307,0.078432,0.384336,0.346653,-0.056022,0.07846,0.056304,-0.0072999999999996895,-0.0009499999999995709,-0.005099999999999564,0.005200000000000011,-0.006650000000000425,0.0011999999999998138,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.052834510803222656,-0.0043964385986328125,-0.0043964385986328125,0.0043964385986328125,-0.010990142822265625,-0.03296661376953125,-0.010990142822265625,-0.3015396118164062,0.732308349609375,5.93025909423828,1.5040351257324218,0.06523101806640624,0.03913861083984375,0.0018683311157226545,-0.0011439376220703235,-0.011527076843261708,-0.008256602600097654,-0.0035002450561523457,-0.0034694891967773436,
110,331375.690970305,0.078352,0.384325,0.346597,-0.055965,0.078387,0.056317,-0.00865000000000034,-0.001100000000001096,-0.006100000000000563,0.006199999999999968,-0.007900000000000282,0.001450000000000068,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.0043964385986328125,-0.021978378295898438,-0.021978378295898438,-0.03296661376953125,0.010990142822265625,0.010990142822265625,-0.4738463592529296,-0.3015396118164062,6.6769229125976555,1.5040351257324218,0.06523101806640624,0.03913861083984375,0.0019483311157226513,-0.0011329376220703402,-0.011471076843261707,-0.008313602600097655,-0.003427245056152342,-0.0031010194702148428,
111,331375.701017119,0.078259,0.384314,0.346531,-0.055898,0.078302,0.056333,-0.010100000000000409,-0.0012500000000026433,-0.007099999999998785,0.0072499999999999796,-0.009200000000000201,0.0016999999999999665,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.021978378295898438,-0.013187408447265625,-0.0043964385986328125,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.8471782684326171,0.33025802612304683,6.6482044982910145,1.5077624969482422,0.06150364685058594,0.03913861083984375,0.002041331115722661,-0.0011219376220703015,-0.011405076843261697,-0.008380602600097653,-0.0033422450561523404,-0.003117019470214845,
112,331375.711028707,0.07815,0.3843,0.346455,-0.05582,0.078203,0.056351,-0.011699999999999926,-0.001499999999998729,-0.008199999999999891,0.008400000000000091,-0.010649999999999568,0.0019499999999998728,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.0043964385986328125,-0.03956031799316406,-0.0659332275390625,-0.03296661376953125,-0.010990142822265625,-0.010990142822265625,-0.4738463592529296,0.33025802612304683,6.6769229125976555,1.5114898681640625,0.06150364685058594,0.03913861083984375,0.002150331115722659,-0.0011079376220702875,-0.011329076843261732,-0.008458602600097655,-0.0032432450561523385,-0.003135019470214842,
113,331375.720977273,0.078025,0.384284,0.346367,-0.05573,0.078089,0.056372,-0.013399999999999496,-0.0016499999999974868,-0.009400000000001057,0.009600000000000216,-0.012199999999999687,0.002250000000000164,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.0043964385986328125,-0.013187408447265625,-0.0043964385986328125,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.5025647735595702,1.3641022491455077,6.6482044982910145,1.5114898681640625,0.054048095703125,0.03913861083984375,0.002275331115722659,-0.001091937622070327,-0.0112410768432617,-0.008548602600097654,-0.0031292450561523494,-0.0031560194702148422,
114,331375.731019183,0.077882,0.384267,0.346267,-0.055628,0.077959,0.056396,-0.015300000000000005,-0.0018500000000004552,-0.010699999999999576,0.01095000000000017,-0.013899999999999996,0.0025500000000001173,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.013187408447265625,-0.03076934814453125,-0.013187408447265625,-0.010990142822265625,0.010990142822265625,-0.010990142822265625,-0.5025647735595702,0.445127944946289,6.504612426757811,1.5114898681640625,0.05032072448730469,0.03913861083984375,0.0024183311157226495,-0.0010749376220703377,-0.01114107684326171,-0.00865060260009766,-0.0029992450561523443,-0.0031800194702148454,
115,331375.741013772,0.077719,0.384247,0.346153,-0.055511,0.077811,0.056423,-0.01730000000000062,-0.002150000000000758,-0.012099999999998204,0.012399999999999894,-0.015749999999999764,0.002899999999999771,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.03076934814453125,-0.013187408447265625,0.03076934814453125,-0.03296661376953125,0.010990142822265625,-0.010990142822265625,-0.33025802612304683,0.3015396118164062,6.217435760498046,1.5226727905273436,0.04286598205566406,0.03913861083984375,0.00258133111572266,-0.0010549376220703177,-0.011027076843261707,-0.008767602600097658,-0.002851245056152349,-0.0032070194702148447,
116,331375.751014347,0.077536,0.384224,0.346025,-0.05538,0.077644,0.056454,-0.019399999999999938,-0.002450000000001058,-0.013599999999999697,0.0139,-0.017700000000000323,0.0032999999999998248,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.013187408447265625,-0.03076934814453125,0.0043964385986328125,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.5025647735595702,-0.5887162780761718,6.361027832031249,1.5301275329589843,0.04286598205566406,0.03913861083984375,0.0027643311157226624,-0.0010319376220703225,-0.010899076843261746,-0.008898602600097658,-0.0026842450561523484,-0.003238019470214841,
117,331375.760974724,0.077331,0.384198,0.345881,-0.055233,0.077457,0.056489,-0.021749999999999547,-0.0026999999999999247,-0.015200000000001324,0.015599999999999989,-0.019800000000000373,0.003650000000000181,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.021978378295898438,-0.021978378295898438,-0.0043964385986328125,-0.010990142822265625,-0.03296661376953125,0.010990142822265625,-0.646153106689453,0.3015396118164062,6.475894012451171,1.5301275329589843,0.03913861083984375,0.03913861083984375,0.0029693311157226593,-0.0010059376220702965,-0.010755076843261713,-0.009045602600097659,-0.002497245056152342,-0.0032730194702148413,
118,331375.770976299,0.077101,0.38417,0.345721,-0.055068,0.077248,0.056527,-0.024199999999999916,-0.0030000000000002247,-0.016900000000000248,0.017350000000000004,-0.021999999999999797,0.004050000000000234,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,-0.0043964385986328125,-0.021978378295898438,0.0043964385986328125,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.5312831878662109,0.7897451782226562,6.6769229125976555,1.5338549041748046,0.035411239624023434,0.03913861083984375,0.0031993311157226534,-0.000977937622070324,-0.01059507684326172,-0.009210602600097657,-0.002288245056152341,-0.0033110194702148446,
119,331375.7809766,0.076847,0.384138,0.345543,-0.054886,0.077017,0.05657,-0.026700000000000335,-0.003349999999999187,-0.018699999999999273,0.01915000000000007,-0.024300000000000016,0.00449999999999999,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.013187408447265625,0.021978378295898438,-0.0043964385986328125,0.010990142822265625,-0.03296661376953125,-0.03296661376953125,-0.445127944946289,-0.01435920715332031,6.504612426757811,1.5338549041748046,0.03168386840820312,0.03913861083984375,0.0034533311157226576,-0.000945937622070292,-0.010417076843261708,-0.009392602600097659,-0.002057245056152346,-0.003354019470214846,
120,331375.791013544,0.076567,0.384103,0.345347,-0.054685,0.076762,0.056617,-0.02940000000000026,-0.003649999999999487,-0.020549999999999735,0.021099999999999938,-0.026750000000000385,0.004949999999999746,0.08030033111572266,0.3831920623779297,0.3351259231567383,-0.06427860260009766,0.07495975494384766,0.053215980529785156,0.013187408447265625,0.0043964385986328125,0.0043964385986328125,-0.010990142822265625,0.010990142822265625,-0.010990142822265625,-0.646153106689453,0.1579475402832031,6.188717346191405,1.537582275390625,0.0279556884765625,0.03913861083984375,0.00373333111572266,-0.0009109376220703402,-0.010221076843261734,-0.009593602600097659,-0.0018022450561523407,-0.0034010194702148444,
121,331375.800972101,0.076259,0.384065,0.345132,-0.054464,0.076482,0.056669,-0.03214999999999954,-0.004000000000001225,-0.022500000000000298,0.023049999999999807,-0.02930000000000016,0.005399999999999849,0.08030033111572266,0.3835735321044922,0.3351259231567383,-0.06427860260009766,0.07457828521728516,0.053215980529785156,-0.013187408447265625,-0.013187408447265625,-0.0043964385986328125,-0.03296661376953125,-0.010990142822265625,0.010990142822265625,-0.5025647735595702,0.1579475402832031,6.504612426757811,1.5413096466064453,0.024228317260742187,0.03913861083984375,0.004041331115722663,-0.0004914678955078022,-0.010006076843261713,-0.009814602600097658,-0.0019037147827148382,-0.003453019470214841,
122,331375.811012635,0.075924,0.384023,0.344897,-0.054224,0.076176,0.056725,-0.034899999999999515,-0.004350000000000187,-0.02445000000000086,0.025000000000000022,-0.031799999999999884,0.005850000000000299,0.08030033111572266,0.3835735321044922,0.3351259231567383,-0.06389713287353516,0.07495975494384766,0.053215980529785156,-0.013187408447265625,-0.021978378295898438,0.0043964385986328125,0.010990142822265625,0.010990142822265625,-0.03296661376953125,-0.9620519256591795,0.33025802612304683,6.361027832031249,1.5450370178222657,0.020500946044921874,0.04286598205566406,0.004376331115722651,-0.00044946789550781574,-0.009771076843261728,-0.009673132873535155,-0.0012162450561523375,-0.0035090194702148414,
123,331375.820971316,0.075561,0.383978,0.344643,-0.053964,0.075846,0.056786,-0.03765000000000018,-0.004699999999999149,-0.026349999999999985,0.026950000000000238,-0.03424999999999956,0.0063500000000001056,0.08030033111572266,0.3835735321044922,0.3351259231567383,-0.06389713287353516,0.07457828521728516,0.053215980529785156,-0.013187408447265625,-0.0043964385986328125,0.013187408447265625,0.03296661376953125,-0.010990142822265625,-0.03296661376953125,-0.732308349609375,-0.10051445007324217,6.045125274658202,1.5487651977539063,0.01304620361328125,0.04286598205566406,0.004739331115722653,-0.0004044678955077985,-0.009517076843261696,-0.009933132873535158,-0.0012677147827148405,-0.003570019470214847,
124,331375.830966518,0.075171,0.383929,0.34437,-0.053685,0.075491,0.056852,-0.04035000000000011,-0.0050499999999981116,-0.02824999999999911,0.02889999999999976,-0.03674999999999998,0.006799999999999862,0.08030033111572266,0.3835735321044922,0.3351259231567383,-0.06389713287353516,0.07457828521728516,0.053215980529785156,-0.0043964385986328125,-0.03076934814453125,-0.021978378295898438,0.010990142822265625,-0.010990142822265625,-0.010990142822265625,-0.732308349609375,0.5600016021728514,6.217435760498046,1.5487651977539063,0.0018640899658203124,0.04286598205566406,0.0051293311157226545,-0.00035546789550783275,-0.009244076843261728,-0.01021213287353516,-0.0009127147827148463,-0.0036360194702148435,
125,331375.840968056,0.074754,0.383877,0.344078,-0.053386,0.075111,0.056922,-0.04305000000000003,-0.005350000000001187,-0.03015000000000101,0.030849999999999975,-0.039200000000000346,0.007249999999999965,0.08030033111572266,0.3835735321044922,0.3351259231567383,-0.06389713287353516,0.07457828521728516,0.053215980529785156,-0.021978378295898438,-0.021978378295898438,0.013187408447265625,-0.010990142822265625,-0.0549468994140625,0.010990142822265625,-0.6748715209960936,-0.1579475402832031,6.045125274658202,1.5524925689697264,-0.005591461181640625,0.04286598205566406,0.005546331115722655,-0.00030346789550783626,-0.008952076843261714,-0.010511132873535153,-0.000532714782714841,-0.003706019470214844,
126,331375.850966812,0.07431,0.383822,0.343767,-0.053068,0.074707,0.056997,-0.04574999999999996,-0.005700000000000149,-0.031999999999998696,0.03275000000000014,-0.04165000000000002,0.007700000000000068,0.07991886138916016,0.3831920623779297,0.3351259231567383,-0.06351566314697266,0.07419681549072266,0.053215980529785156,0.0043964385986328125,-0.0043964385986328125,-0.0043964385986328125,-0.010990142822265625,-0.03296661376953125,0.010990142822265625,-1.0194887542724609,0.1292291259765625,6.045125274658202,1.5487651977539063,-0.009318832397460937,0.04286598205566406,0.005608861389160155,-0.000629937622070309,-0.008641076843261708,-0.010447663146972659,-0.0005101845092773394,-0.003781019470214843,
127,331375.860963318,0.073839,0.383763,0.343438,-0.052731,0.074278,0.057076,-0.04839999999999983,-0.006049999999999112,-0.03384999999999916,0.03464999999999996,-0.044099999999999695,0.008150000000000171,0.07991886138916016,0.3835735321044922,0.3351259231567383,-0.06351566314697266,0.07419681549072266,0.053215980529785156,-0.0043964385986328125,-0.0043964385986328125,0.0043964385986328125,0.010990142822265625,-0.03296661376953125,-0.010990142822265625,-0.732308349609375,0.1579475402832031,6.0738436889648435,1.559947311401367,-0.009318832397460937,0.04286598205566406,0.006079861389160154,-0.00018946789550783327,-0.00831207684326174,-0.010784663146972656,-8.118450927734056e-05,-0.0038600194702148455,
128,331375.87097163,0.073342,0.383701,0.34309,-0.052375,0.073825,0.05716,-0.05100000000000035,-0.006350000000002187,-0.035700000000002396,0.036550000000000124,-0.046500000000000014,0.008599999999999927,0.07991886138916016,0.3835735321044922,0.3351259231567383,-0.06313419342041016,0.07381534576416016,0.053215980529785156,-0.03956031799316406,-0.013187408447265625,0.0043964385986328125,0.03296661376953125,-0.03296661376953125,0.010990142822265625,-1.134358673095703,0.1579475402832031,5.93025909423828,1.5674020538330078,-0.01677357482910156,0.046593353271484374,0.006576861389160152,-0.00012746789550782678,-0.007964076843261725,-0.010759193420410158,-9.654235839845482e-06,-0.003944019470214846,
129,331375.880968337,0.072819,0.383636,0.342724,-0.052,0.073348,0.057248,-0.053650000000000225,-0.006649999999999712,-0.03755000000000008,0.03844999999999994,-0.04885000000000028,0.00899999999999998,0.07953739166259766,0.3835735321044922,0.3351259231567383,-0.06275272369384766,0.07381534576416016,0.053215980529785156,-0.021978378295898438,-0.03076934814453125,0.021978378295898438,0.03296661376953125,-0.0549468994140625,-0.010990142822265625,-0.8184598541259764,-0.10051445007324217,5.815385437011718,1.5636746826171875,-0.020500946044921874,0.046593353271484374,0.006718391662597661,-6.246789550778953e-05,-0.007598076843261692,-0.010752723693847659,0.0004673457641601597,-0.004032019470214844,
130,331375.89097282,0.072269,0.383568,0.342339,-0.051606,0.072848,0.05734,-0.056299999999999406,-0.006999999999998674,-0.03939999999999777,0.04029999999999971,-0.05119999999999986,0.009450000000000083,0.07915592193603516,0.3831920623779297,0.3351259231567383,-0.06275272369384766,0.07343387603759766,0.053215980529785156,0.0043964385986328125,-0.013187408447265625,-0.0043964385986328125,0.03296661376953125,-0.0549468994140625,-0.010990142822265625,-0.8471782684326171,-0.33025802612304683,5.786667022705077,1.5674020538330078,-0.020500946044921874,0.05032072448730469,0.006886921936035156,-0.00037593762207033254,-0.007213076843261723,-0.011146723693847657,0.0005858760375976602,-0.004124019470214846,
