sample_index,sent_monotonic_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,dq_cmd_1,dq_cmd_2,dq_cmd_3,dq_cmd_4,dq_cmd_5,dq_cmd_6,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,dq_meas_1,dq_meas_2,dq_meas_3,dq_meas_4,dq_meas_5,dq_meas_6,tau_meas_1,tau_meas_2,tau_meas_3,tau_meas_4,tau_meas_5,tau_meas_6,q_error_1,q_error_2,q_error_3,q_error_4,q_error_5,q_error_6,fault_flags
30,331421.455012633,-0.002591,0.374242,0.289948,0.002038,0.004672,0.069929,-0.07039999999999999,-0.004500000000001725,-0.04485000000000183,0.05135000000000001,-0.0641,0.013349999999999473,0.00019073486328125,0.3770885467529297,0.2893495559692383,-0.01239776611328125,0.01392364501953125,0.06733036041259766,-0.10109901428222656,-0.021978378295898438,-0.1890106201171875,-0.010990142822265625,-0.20878982543945312,0.03296661376953125,0.043077621459960934,-0.1866659545898437,5.958977508544922,1.6307689819335938,-0.14350743103027344,0.005591461181640625,0.00278173486328125,0.0028465467529296684,-0.0005984440307617023,-0.01443576611328125,0.009251645019531251,-0.002598639587402349,
31,331421.465023666,-0.003152,0.374227,0.289612,0.002452,0.004162,0.070042,-0.043399999999999994,-0.00010000000000010001,-0.024849999999998484,0.032300000000000016,-0.03949999999999999,0.009199999999999486,-0.00019073486328125,0.3770885467529297,0.2878236770629883,-0.01239776611328125,0.01239776611328125,0.06694889068603516,-0.048351287841796875,-0.0043964385986328125,-0.20659255981445312,-0.010990142822265625,-0.27472686767578125,-0.010990142822265625,0.1579475402832031,0.445127944946289,6.159998931884765,1.6419519042968749,-0.10996028137207031,0.01677357482910156,0.00296126513671875,0.002861546752929711,-0.0017883229370116993,-0.01484976611328125,0.008235766113281251,-0.003093109313964837,
32,331421.475052742,-0.003459,0.37424,0.289451,0.002684,0.003882,0.070113,-0.019800000000000005,0.001000000000001,-0.010249999999997761,0.01494999999999999,-0.01804999999999999,0.004600000000000437,-0.00057220458984375,0.3770885467529297,0.2859163284301758,-0.01239776611328125,0.01049041748046875,0.06733036041259766,-0.0043964385986328125,-0.0043964385986328125,-0.1362628936767578,0.010990142822265625,-0.20878982543945312,0.010990142822265625,-0.1866659545898437,-0.1579475402832031,6.504612426757811,1.6382245330810545,-0.06150364685058594,0.024228317260742187,0.00288679541015625,0.0028485467529296704,-0.0035346715698242326,-0.01508176611328125,0.00660841748046875,-0.0027826395874023385,
33,331421.485054765,-0.003548,0.374247,0.289407,0.002751,0.003801,0.070134,0.00039999999999998804,-0.0015500000000001624,-0.0014000000000014001,-0.0006499999999999995,0.00039999999999998804,-0.0007000000000000062,-0.00057220458984375,0.3770885467529297,0.2847719192504883,-0.01239776611328125,0.01010894775390625,0.06694889068603516,-0.03076934814453125,-0.0043964385986328125,-0.08351707458496094,-0.03296661376953125,-0.07692337036132812,-0.03296661376953125,-0.1866659545898437,-0.1866659545898437,6.102562103271484,1.6494066467285156,-0.07268576049804687,0.024228317260742187,0.00297579541015625,0.002841546752929691,-0.004635080749511744,-0.01514876611328125,0.0063079477539062494,-0.0031851093139648456,
34,331421.495054964,-0.003451,0.374209,0.289423,0.002671,0.00389,0.070099,0.017350000000000004,-0.007850000000000912,0.0016999999999989246,-0.014600000000000007,0.015799999999999995,-0.006500000000000256,-0.00057220458984375,0.3770885467529297,0.2840089797973633,-0.01316070556640625,0.00972747802734375,0.06733036041259766,-0.03076934814453125,-0.013187408447265625,-0.09230804443359375,-0.07692337036132812,-0.0549468994140625,-0.010990142822265625,-0.5025647735595702,-0.1866659545898437,6.332309417724608,1.6717716827392577,-0.09132342529296875,0.024228317260742187,0.00287879541015625,0.0028795467529296737,-0.005414020202636705,-0.01583170556640625,0.005837478027343751,-0.0027686395874023384,
35,331421.505061132,-0.003201,0.37409,0.289441,0.002459,0.004117,0.070004,0.031800000000000016,-0.01784999999999981,-0.0005000000000005,-0.027550000000000012,0.028950000000000004,-0.013149999999999967,-0.00057220458984375,0.3770885467529297,0.2832460403442383,-0.01316070556640625,0.00972747802734375,0.06733036041259766,0.013187408447265625,-0.0043964385986328125,-0.03956031799316406,-0.03296661376953125,-0.03296661376953125,0.010990142822265625,-0.1866659545898437,-0.01435920715332031,6.361027832031249,1.6680443115234374,-0.10250553894042969,0.024228317260742187,0.00262879541015625,0.0029985467529297094,-0.006194959655761723,-0.01561970556640625,0.00561047802734375,-0.0026736395874023405,
36,331421.515009432,-0.002815,0.373852,0.289413,0.00212,0.004469,0.069836,0.04805,-0.031799999999998496,-0.005700000000000149,-0.04259999999999999,0.0438,-0.02165000000000014,-0.00057220458984375,0.3774700164794922,0.2832460403442383,-0.01392364501953125,0.00896453857421875,0.06733036041259766,-0.0043964385986328125,0.03956031799316406,-0.0043964385986328125,-0.07692337036132812,-0.0549468994140625,-0.010990142822265625,-0.4738463592529296,-0.2728211975097656,6.90667022705078,1.675499053955078,-0.0801405029296875,0.020500946044921874,0.00224279541015625,0.00361801647949217,-0.006166959655761695,-0.01604364501953125,0.00449553857421875,-0.002505639587402339,
37,331421.52500756,-0.00224,0.373454,0.289327,0.001607,0.004993,0.069571,0.0705,-0.049799999999999844,-0.011599999999997723,-0.06319999999999999,0.0643,-0.032799999999999496,-0.00019073486328125,0.3778514862060547,0.2828645706176758,-0.01354217529296875,0.00858306884765625,0.06694889068603516,-0.0043964385986328125,0.03956031799316406,-0.0043964385986328125,0.010990142822265625,-0.07692337036132812,-0.0549468994140625,-0.01435920715332031,-0.1292291259765625,6.045125274658202,1.6419519042968749,-0.04286598205566406,0.01677357482910156,0.00204926513671875,0.004397486206054679,-0.00646242938232422,-0.01514917529296875,0.00359006884765625,-0.0026221093139648377,
38,331421.535007624,-0.001405,0.372856,0.289181,0.000856,0.005755,0.06918,0.10004999999999999,-0.07185000000000108,-0.017800000000001148,-0.08994999999999999,0.0912,-0.04699999999999982,-0.00019073486328125,0.3782329559326172,0.2828645706176758,-0.01392364501953125,0.00858306884765625,0.06733036041259766,0.0043964385986328125,0.03076934814453125,-0.0043964385986328125,-0.010990142822265625,-0.010990142822265625,-0.010990142822265625,0.6174346923828123,-0.9046150970458983,6.533330841064452,1.6046765747070313,-0.024228317260742187,0.009318832397460937,0.00121426513671875,0.005376955932617167,-0.00631642938232424,-0.014779645019531249,0.0028280688476562503,-0.0018496395874023491,
39,331421.545058887,-0.000239,0.372017,0.288971,-0.000192,0.006817,0.068631,0.13665,-0.0980500000000023,-0.024200000000001998,-0.12285,0.12455000000000001,-0.06425000000000042,-0.00019073486328125,0.3782329559326172,0.2828645706176758,-0.01354217529296875,0.00820159912109375,0.06694889068603516,-0.0043964385986328125,-0.021978378295898438,-0.0043964385986328125,0.010990142822265625,-0.03296661376953125,-0.03296661376953125,-0.043077621459960934,-0.6748715209960936,5.90154067993164,1.559947311401367,-0.005591461181640625,-0.0018640899658203124,4.826513671875001e-05,0.006215955932617201,-0.006106429382324197,-0.01335017529296875,0.0013845991210937499,-0.0016821093139648413,
40,331421.55504207,0.001328,0.370895,0.288697,-0.001601,0.008246,0.067895,0.17945,-0.12780000000000014,-0.03080000000000027,-0.16115000000000002,0.16354999999999997,-0.08400000000000005,0.00019073486328125,0.3778514862060547,0.2832460403442383,-0.01354217529296875,0.00858306884765625,0.06694889068603516,0.021978378295898438,-0.03956031799316406,-0.0043964385986328125,0.010990142822265625,0.03296661376953125,-0.03296661376953125,1.048203430175781,-0.7610267639160155,6.246154174804686,1.5077624969482422,0.020500946044921874,-0.009318832397460937,-0.00113726513671875,0.006956486206054713,-0.0054509596557617,-0.01194117529296875,0.00033706884765625014,-0.0009461093139648408,
41,331421.565041175,0.00335,0.369461,0.288355,-0.003415,0.010088,0.066951,0.22404999999999997,-0.15854999999999897,-0.037399999999998546,-0.20095,0.20420000000000005,-0.10444999999999968,0.00057220458984375,0.3770885467529297,0.2832460403442383,-0.01354217529296875,0.00972747802734375,0.06694889068603516,0.03956031799316406,-0.10988998413085938,-0.0043964385986328125,0.010990142822265625,0.14285659790039062,-0.03296661376953125,0.445127944946289,-0.732308349609375,6.0164068603515615,1.4593058624267579,0.035411239624023434,-0.020500946044921874,-0.00277779541015625,0.007627546752929704,-0.005108959655761691,-0.01012717529296875,-0.00036052197265624975,-2.109313964840376e-06,
42,331421.575013862,0.005809,0.367724,0.287949,-0.00562,0.01233,0.065806,0.26609999999999995,-0.18765000000000032,-0.043699999999999295,-0.23855000000000004,0.24254999999999996,-0.12384999999999965,0.00133514404296875,0.3755626678466797,0.2832460403442383,-0.01392364501953125,0.01125335693359375,0.06656742095947266,0.09230804443359375,-0.14505577087402344,-0.0043964385986328125,-0.0549468994140625,0.23077011108398438,-0.03296661376953125,0.2728211975097656,-0.3876911163330078,5.90154067993164,1.4145757904052734,0.035411239624023434,-0.03913861083984375,-0.00447385595703125,0.007838667846679692,-0.004702959655761729,-0.00830364501953125,-0.0010766430664062507,0.0007614209594726529,
43,331421.585008725,0.008672,0.365708,0.287481,-0.008186,0.014939,0.064474,0.30474999999999997,-0.21454999999999946,-0.049699999999999744,-0.2731,0.27779999999999994,-0.1417500000000002,0.00286102294921875,0.3740367889404297,0.2832460403442383,-0.01430511474609375,0.01239776611328125,0.06656742095947266,0.1802196502685547,-0.21538543701171875,-0.0043964385986328125,-0.09889984130859375,0.1868133544921875,-0.03296661376953125,0.9620519256591795,-0.9620519256591795,5.585638122558593,1.3773012695312499,0.046593353271484374,-0.06523101806640624,-0.005810977050781249,0.00832878894042971,-0.004234959655761705,-0.006119114746093749,-0.002541233886718749,0.0020934209594726527,
44,331421.595011157,0.011904,0.363433,0.286955,-0.011082,0.017886,0.062971,0.34,-0.23929999999999785,-0.055399999999999894,-0.30465,0.30995000000000006,-0.15810000000000024,0.00514984130859375,0.3717479705810547,0.2832460403442383,-0.01544952392578125,0.01544952392578125,0.06618595123291016,0.22417640686035156,-0.28571510314941406,-0.0043964385986328125,-0.16483688354492188,0.3186798095703125,-0.0549468994140625,1.048203430175781,-0.3876911163330078,5.499490356445311,1.3512088623046874,0.04286598205566406,-0.08759524536132812,-0.00675415869140625,0.008314970581054681,-0.0037089596557617344,-0.00436752392578125,-0.002436476074218749,0.003214951232910157,
45,331421.605011043,0.015472,0.360922,0.286373,-0.014279,0.021138,0.061312,0.3716,-0.2617000000000008,-0.06069999999999964,-0.3330499999999999,0.33875,-0.1728500000000001,0.00705718994140625,0.3690776824951172,0.2832460403442383,-0.01697540283203125,0.01811981201171875,0.06618595123291016,0.2417583465576172,-0.3032970428466797,0.0043964385986328125,-0.2967033386230469,0.5164833068847656,-0.010990142822265625,1.1630770874023435,-0.5600016021728514,5.643074951171874,1.347481491088867,0.020500946044921874,-0.10996028137207031,-0.00841481005859375,0.008155682495117167,-0.0031269596557617074,-0.00269640283203125,-0.0030181879882812505,0.004873951232910158,
46,331421.615014836,0.019336,0.358199,0.285741,-0.017743,0.024661,0.059514,0.3985000000000001,-0.28085000000000193,-0.06529999999999869,-0.35714999999999997,0.3632999999999999,-0.1853999999999998,0.00934600830078125,0.3660259246826172,0.2832460403442383,-0.01926422119140625,0.02422332763671875,0.06542301177978516,0.22417640686035156,-0.2681312561035156,-0.021978378295898438,-0.2967033386230469,0.8021965026855469,-0.16483688354492188,2.0533329772949216,-0.8184598541259764,5.90154067993164,1.358663604736328,-0.08386787414550781,-0.11368765258789063,-0.009989991699218749,0.007826924682617198,-0.0024949596557617415,-0.0015212211914062516,-0.0004376723632812489,0.005909011779785159,
47,331421.625009765,0.023442,0.355305,0.285067,-0.021422,0.028404,0.057604,0.41965,-0.29589999999999894,-0.06895000000000095,-0.37610000000000005,0.3825,-0.19529999999999997,0.01277923583984375,0.3633556365966797,0.2832460403442383,-0.02269744873046875,0.02536773681640625,0.06504154205322266,0.3648357391357422,-0.2417583465576172,-0.0043964385986328125,-0.47252655029296875,0.3186798095703125,-0.0549468994140625,1.0769218444824218,0.445127944946289,5.815385437011718,1.388483383178711,-0.08386787414550781,-0.1285979461669922,-0.010662764160156251,0.008050636596679706,-0.0018209596557617336,-0.00127544873046875,-0.0030362631835937487,0.007437542053222654,
48,331421.635011229,0.027729,0.352281,0.284362,-0.025265,0.032311,0.055608,0.4346999999999998,-0.30665,-0.07150000000000212,-0.38969999999999994,0.3962,-0.20240000000000014,0.01697540283203125,0.3606853485107422,0.2832460403442383,-0.02574920654296875,0.02880096435546875,0.06275272369384766,0.4527473449707031,-0.2945060729980469,-0.0043964385986328125,-0.4945068359375,0.4285697937011719,-0.3186798095703125,1.1630770874023435,-0.24410278320312498,5.384616699218749,1.3922107543945312,-0.009318832397460937,-0.11368765258789063,-0.01075359716796875,0.008404348510742177,-0.0011159596557617224,-0.00048420654296875074,-0.0035100356445312494,0.0071447236938476585,
49,331421.645009014,0.032136,0.349172,0.283637,-0.029216,0.036328,0.053556,0.4436999999999998,-0.3130999999999995,-0.0730499999999995,-0.3978500000000001,0.4044499999999999,-0.2065499999999998,0.02079010009765625,0.3564891815185547,0.2832460403442383,-0.03032684326171875,0.032616615295410156,0.060845375061035156,0.3296699523925781,-0.373626708984375,-0.0043964385986328125,-0.6043968200683594,0.4945068359375,-0.3186798095703125,1.3066654205322263,0.043077621459960934,5.2123062133789055,1.4406681976318358,-0.009318832397460937,-0.09132342529296875,-0.011345899902343748,0.007317181518554705,-0.00039095965576169123,-0.001110843261718751,-0.003711384704589843,0.007289375061035157,
50,331421.655008664,0.036603,0.346019,0.282901,-0.033222,0.0404,0.051477,0.44675000000000026,-0.3152999999999989,-0.07349999999999857,-0.4005999999999999,0.4071999999999999,-0.2079499999999998,0.02536773681640625,0.3526744842529297,0.2828645706176758,-0.033761024475097656,0.035668373107910156,0.058556556701660156,0.628570556640625,-0.39999961853027344,-0.013187408447265625,-0.5824165344238281,0.4285697937011719,-0.3186798095703125,1.2492323303222654,-0.1292291259765625,5.470771942138671,1.422030532836914,-0.0018640899658203124,-0.0801405029296875,-0.011235263183593747,0.0066554842529296665,-3.642938232423232e-05,-0.0005390244750976547,-0.004731626892089842,0.007079556701660154,
51,331421.665007926,0.041071,0.342866,0.282167,-0.037228,0.044472,0.049397,0.44375000000000003,-0.3131500000000009,-0.0729499999999994,-0.39795,0.4044499999999999,-0.20665000000000022,0.03070831298828125,0.3492412567138672,0.2828645706176758,-0.037957191467285156,0.039101600646972656,0.057412147521972656,0.41758155822753906,-0.2681312561035156,-0.021978378295898438,-0.6043968200683594,0.4945068359375,-0.23077011108398438,0.4738463592529296,-0.2728211975097656,5.126150970458983,1.4555776824951172,0.01677357482910156,-0.09132342529296875,-0.010362687011718753,0.006375256713867183,0.0006975706176757801,-0.000729191467285159,-0.005370399353027341,0.008015147521972653,
52,331421.675008601,0.045478,0.339756,0.281442,-0.041181,0.048489,0.047344,0.43469999999999964,-0.3067000000000014,-0.07145000000000068,-0.38985000000000025,0.39625000000000005,-0.20240000000000014,0.035286903381347656,0.3458080291748047,0.2828645706176758,-0.041008949279785156,0.041771888732910156,0.055123329162597656,0.41758155822753906,-0.3824176788330078,-0.03076934814453125,-0.5604400634765625,0.5164833068847656,-0.3186798095703125,0.9620519256591795,-0.01435920715332031,4.95384796142578,1.4071210479736327,0.0279556884765625,-0.08759524536132812,-0.010191096618652341,0.006052029174804685,0.0014225706176757558,0.00017205072021484608,-0.006717111267089841,0.007779329162597659,
53,331421.685008232,0.049765,0.336732,0.280738,-0.045025,0.052397,0.045349,0.41965000000000025,-0.29589999999999894,-0.06890000000000229,-0.37614999999999976,0.3825500000000002,-0.19529999999999997,0.039864540100097656,0.3427553176879883,0.2824831008911133,-0.044442176818847656,0.044060707092285156,0.053597450256347656,0.5142860412597656,-0.4351654052734375,-0.013187408447265625,-0.5824165344238281,0.25274658203125,-0.27472686767578125,0.5887162780761718,-0.10051445007324217,5.470771942138671,1.4369408264160155,0.07268576049804687,-0.09132342529296875,-0.00990045989990234,0.0060233176879883055,0.0017451008911132937,0.0005828231811523463,-0.008336292907714843,0.008248450256347656,
54,331421.695008338,0.053871,0.333838,0.280064,-0.048704,0.05614,0.043438,0.3985500000000003,-0.28074999999999906,-0.06539999999999879,-0.35700000000000004,0.36330000000000007,-0.18544999999999984,0.044823646545410156,0.3385591506958008,0.2821016311645508,-0.046349525451660156,0.046349525451660156,0.051308631896972656,0.4263744354248047,-0.33846092224121094,-0.07472610473632812,-0.3626365661621094,0.3846168518066406,-0.34066009521484375,0.646153106689453,0.1292291259765625,5.442053527832031,1.3773012695312499,0.12114320373535156,-0.0801405029296875,-0.009047353454589846,0.004721150695800758,0.0020376311645508016,0.002354474548339841,-0.009790474548339846,0.007870631896972659,
55,331421.705011053,0.05773600000000003,0.331117,0.27943,-0.052165000000000024,0.05966300000000002,0.04163999999999999,0.3715999999999999,-0.26145000000000185,-0.060999999999999915,-0.33260000000000006,0.3387499999999997,-0.17279999999999995,0.049019813537597656,0.3351259231567383,0.2817201614379883,-0.049782752990722656,0.049019813537597656,0.050164222717285156,0.4351654052734375,-0.28571510314941406,-0.03076934814453125,-0.4285697937011719,0.3626365661621094,-0.1868133544921875,0.7897451782226562,0.3015396118164062,5.442053527832031,1.3512088623046874,0.13605268859863281,-0.08759524536132812,-0.008716186462402374,0.004008923156738287,0.0022901614379882695,0.0023822470092773676,-0.010643186462402365,0.008524222717285167,
56,331421.715007666,0.061303000000000024,0.328609,0.278844,-0.05535600000000002,0.06291500000000003,0.03998199999999998,0.3399499999999994,-0.23900000000000016,-0.05580000000000026,-0.3040499999999996,0.30994999999999995,-0.15805000000000008,0.053597450256347656,0.3316926956176758,0.2817201614379883,-0.052071571350097656,0.051690101623535156,0.049019813537597656,0.4967041015625,-0.33846092224121094,-0.0043964385986328125,-0.40659332275390625,0.3846168518066406,-0.16483688354492188,0.3015396118164062,0.8758966827392577,5.2123062133789055,1.343754119873047,0.12114320373535156,-0.10623291015625,-0.007705549743652368,0.003083695617675797,0.0028761614379883005,0.003284428649902367,-0.01122489837646487,0.009037813537597673,
57,331421.725007841,0.06453499999999997,0.326337,0.278314,-0.05824599999999998,0.06586199999999999,0.038479000000000006,0.3047500000000001,-0.21434999999999949,-0.050000000000000086,-0.27265000000000017,0.2778500000000006,-0.14175,0.058175086975097656,0.3282594680786133,0.2813386917114258,-0.054741859436035156,0.054360389709472656,0.047493934631347656,0.3912086486816406,-0.23296737670898438,-0.048351287841796875,-0.40659332275390625,0.23077011108398438,-0.20878982543945312,-0.2728211975097656,0.3876911163330078,5.241024627685546,1.336298568725586,0.1323253173828125,-0.10996028137207031,-0.006359913024902311,0.001922468078613293,0.0030246917114257754,0.003504140563964822,-0.011501610290527334,0.00901493463134765,
58,331421.73500729,0.06739799999999999,0.324322,0.277844,-0.06080899999999999,0.06847199999999999,0.037147000000000006,0.26610000000000067,-0.18765000000000054,-0.043699999999999344,-0.23855000000000048,0.24255000000000002,-0.12385000000000014,0.061608314514160156,0.3263521194458008,0.2809562683105469,-0.057030677795410156,0.056649208068847656,0.046730995178222656,0.33846092224121094,-0.1802196502685547,-0.05714225769042969,-0.2967033386230469,0.3186798095703125,-0.14285659790039062,0.043077621459960934,0.4738463592529296,5.126150970458983,1.3288438262939453,0.16214509582519532,-0.12487057495117188,-0.0057896854858398294,0.002030119445800782,0.003112268310546895,0.003778322204589832,-0.011822791931152335,0.00958399517822265,
59,331421.745007399,0.069857,0.322584,0.27744,-0.063017,0.070713,0.036002,0.22404999999999994,-0.15894999999999937,-0.036899999999998045,-0.20164999999999975,0.20414999999999947,-0.10450000000000008,0.06504154205322266,0.3244447708129883,0.2805747985839844,-0.059319496154785156,0.059319496154785156,0.045586585998535156,0.25054931640625,-0.20659255981445312,-0.013187408447265625,-0.3846168518066406,0.3626365661621094,-0.120880126953125,-0.01435920715332031,0.9620519256591795,5.2123062133789055,1.3288438262939453,0.12487057495117188,-0.1285979461669922,-0.004815457946777346,0.0018607708129882994,0.003134798583984355,0.0036975038452148473,-0.011393503845214842,0.009584585998535157,
60,331421.755007983,0.071879,0.321143,0.277106,-0.064842,0.072555,0.035057,0.17944999999999975,-0.12869999999999826,-0.029700000000001947,-0.16279999999999975,0.1634500000000004,-0.0840500000000001,0.06771183013916016,0.3225374221801758,0.2805747985839844,-0.061226844787597656,0.061608314514160156,0.044060707092285156,0.23296737670898438,-0.1802196502685547,-0.03076934814453125,-0.2967033386230469,0.27472686767578125,-0.25274658203125,-0.1866659545898437,0.6174346923828123,5.097432556152343,1.358663604736328,0.08759524536132812,-0.11368765258789063,-0.004167169860839842,0.0013944221801757695,0.003468798583984356,0.0036151552124023406,-0.010946685485839838,0.009003707092285158,
61,331421.765009027,0.073446,0.32001,0.276846,-0.066273,0.073982,0.034321,0.13664999999999997,-0.09919999999999929,-0.022750000000001935,-0.1251000000000002,0.12435000000000015,-0.06424999999999972,0.06923770904541016,0.3210115432739258,0.2805747985839844,-0.06313419342041016,0.06313419342041016,0.043679237365722656,0.16263771057128906,-0.22417640686035156,0.03956031799316406,-0.34066009521484375,0.23077011108398438,-0.07692337036132812,-0.01435920715332031,0.3015396118164062,3.7189748382568357,1.3735738983154298,0.10623291015625,-0.11368765258789063,-0.004208290954589841,0.0010015432739257646,0.003728798583984394,0.0031388065795898423,-0.01084780657958985,0.009358237365722659,
62,331421.775060835,0.074612,0.319159,0.276651,-0.067344,0.075042,0.033772,0.10005000000000014,-0.07275000000000198,-0.01664999999999861,-0.09170000000000011,0.09104999999999946,-0.04704999999999987,0.07038211822509766,0.3191041946411133,0.2801933288574219,-0.06466007232666016,0.06504154205322266,0.043297767639160156,0.07472610473632812,-0.11868095397949219,0.0043964385986328125,-0.23077011108398438,0.23077011108398438,-0.07692337036132812,-0.01435920715332031,0.8758966827392577,5.556919708251952,1.388483383178711,0.10996028137207031,-0.12487057495117188,-0.0042298817749023415,-5.480535888674476e-05,0.0035423288574218947,0.002683927673339845,-0.010000457946777341,0.009525767639160153,
63,331421.785053347,0.075447,0.318555,0.276513,-0.068107,0.075803,0.03338,0.07050000000000042,-0.04975000000000118,-0.011549999999999061,-0.06330000000000016,0.06429999999999977,-0.03280000000000019,0.07152652740478516,0.3183412551879883,0.2798118591308594,-0.06618595123291016,0.06618595123291016,0.043297767639160156,0.08351707458496094,-0.0659332275390625,-0.048351287841796875,-0.23077011108398438,0.16483688354492188,-0.03296661376953125,0.1579475402832031,0.445127944946289,5.298461456298828,1.3698465270996094,0.10996028137207031,-0.14723480224609375,-0.003920472595214844,-0.00021374481201169582,0.0032988591308593662,0.0019210487670898446,-0.00961704876708984,0.009917767639160156,
64,331421.795198233,0.076022,0.318164,0.27642,-0.06861,0.076328,0.033116,0.048050000000000176,-0.03029999999999977,-0.007550000000000612,-0.03980000000000025,0.04405000000000034,-0.02155000000000004,0.07228946685791016,0.3179597854614258,0.2794303894042969,-0.06694889068603516,0.06771183013916016,0.042916297912597656,0.048351287841796875,-0.048351287841796875,-0.05714225769042969,-0.120880126953125,0.20878982543945312,-0.07692337036132812,0.1292291259765625,0.1866659545898437,5.355898284912109,1.3623909759521484,0.08386787414550781,-0.14350743103027344,-0.00373253314208985,-0.00020421453857422112,0.003010389404296876,0.001661109313964848,-0.008616169860839837,0.009800297912597657,
65,331421.805010768,0.076408,0.317949,0.276362,-0.068903,0.076684,0.032949,0.031799999999999884,-0.014749999999999486,-0.004499999999998949,-0.02144999999999994,0.02945000000000031,-0.013049999999999867,0.07228946685791016,0.3179597854614258,0.2790489196777344,-0.06733036041259766,0.06923770904541016,0.042153358459472656,0.0043964385986328125,-0.021978378295898438,-0.07472610473632812,-0.09889984130859375,0.1868133544921875,-0.07692337036132812,0.01435920715332031,0.3876911163330078,5.671793365478515,1.3400267486572266,0.06895838928222656,-0.1323253173828125,-0.0041185331420898474,1.0785461425799614e-05,0.0026869196777343785,0.0015726395874023497,-0.007446290954589846,0.009204358459472657,
66,331421.815008444,0.076658,0.317869,0.27633,-0.069039,0.076917,0.032855,0.017350000000000004,-0.0048499999999979115,-0.0021500000000007624,-0.00874999999999973,0.016249999999999598,-0.0063500000000001056,0.07267093658447266,0.3175783157348633,0.2782859802246094,-0.06771183013916016,0.07076358795166016,0.041390419006347656,-0.0043964385986328125,-0.021978378295898438,-0.048351287841796875,-0.0549468994140625,0.20878982543945312,-0.16483688354492188,0.1579475402832031,0.445127944946289,5.556919708251952,1.325116455078125,0.04286598205566406,-0.10996028137207031,-0.003987063415527348,-0.0002906842651367314,0.001955980224609355,0.001327169860839847,-0.006153412048339843,0.008535419006347654,
67,331421.825008148,0.076755,0.317852,0.276319,-0.069078,0.077009,0.032822,0.00039999999999970615,-0.0024500000000010624,-0.0002500000000016378,-0.0023499999999995747,0.00025000000000025,-0.0007000000000000062,0.07267093658447266,0.3175783157348633,0.2779045104980469,-0.06809329986572266,0.07114505767822266,0.040627479553222656,-0.021978378295898438,-0.0043964385986328125,-0.03956031799316406,-0.09889984130859375,0.03296661376953125,-0.120880126953125,0.3015396118164062,0.3015396118164062,5.327179870605469,1.3213890838623046,0.03913861083984375,-0.09132342529296875,-0.0040840634155273475,-0.00027368426513674216,0.0015855104980468937,0.0009847001342773443,-0.005863942321777338,0.007805479553222659,
68,331421.835007238,0.076666,0.31782,0.276325,-0.069086,0.076922,0.032841,-0.019800000000000373,-0.007950000000001012,0.0011000000000011,-0.0023500000000002685,-0.019450000000000023,0.004200000000000037,0.07267093658447266,0.3175783157348633,0.2775230407714844,-0.06885623931884766,0.07152652740478516,0.040246009826660156,-0.021978378295898438,-0.0043964385986328125,-0.05714225769042969,-0.120880126953125,0.0549468994140625,-0.03296661376953125,0.445127944946289,0.41640953063964836,5.556919708251952,1.347481491088867,0.04286598205566406,-0.09877816772460937,-0.003995063415527342,-0.00024168426513671015,0.0011980407714843877,0.00022976068115233839,-0.005395472595214848,0.007405009826660154,
69,331421.845015813,0.076359,0.317693,0.276341,-0.069125,0.07662,0.032906,-0.04339999999999969,-0.021350000000000535,0.002000000000002,-0.008700000000000374,-0.04285000000000053,0.008399999999999727,0.07267093658447266,0.3175783157348633,0.2771415710449219,-0.06961917877197266,0.07152652740478516,0.040246009826660156,-0.0043964385986328125,-0.0043964385986328125,-0.05714225769042969,-0.120880126953125,-0.010990142822265625,-0.03296661376953125,-0.01435920715332031,-0.07179603576660155,5.040003204345703,1.3549362335205077,0.03913861083984375,-0.11368765258789063,-0.00368806341552734,-0.00011468426513672192,0.0008005710449218717,-0.0004941787719726504,-0.005093472595214837,0.0073400098266601585,
70,331421.855041862,0.075798,0.317393,0.276365,-0.06926,0.076065,0.033009,-0.07034999999999958,-0.04210000000000047,0.0025500000000011624,-0.02094999999999944,-0.06989999999999982,0.011900000000000105,0.07267093658447266,0.3175783157348633,0.2767601013183594,-0.07000064849853516,0.07152652740478516,0.040246009826660156,-0.013187408447265625,-0.021978378295898438,-0.048351287841796875,-0.0549468994140625,-0.03296661376953125,-0.010990142822265625,0.043077621459960934,0.1292291259765625,5.614356536865234,1.347481491088867,0.04286598205566406,-0.11741502380371094,-0.003127063415527348,0.00018531573486330055,0.0003951013183593477,-0.0007406484985351541,-0.0045384725952148375,0.00723700982666016,
