time_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6
2.430000,-0.002926,0.373925,0.289425,0.002219,0.004367,0.069886
2.440000,-0.002815,0.373852,0.289413,0.002120,0.004469,0.069836
2.450000,-0.002692,0.373769,0.289397,0.002011,0.004581,0.069780
2.460000,-0.002556,0.373676,0.289377,0.001889,0.004705,0.069717
2.470000,-0.002405,0.373571,0.289354,0.001755,0.004842,0.069648
2.480000,-0.002240,0.373454,0.289327,0.001607,0.004993,0.069571
2.490000,-0.002058,0.373325,0.289296,0.001444,0.005159,0.069486
2.500000,-0.001859,0.373183,0.289262,0.001265,0.005340,0.069393
2.510000,-0.001642,0.373026,0.289223,0.001069,0.005539,0.069291
2.520000,-0.001405,0.372856,0.289181,0.000856,0.005755,0.069180
2.530000,-0.001147,0.372671,0.289135,0.000624,0.005990,0.069059
2.540000,-0.000868,0.372469,0.289084,0.000373,0.006244,0.068927
2.550000,-0.000565,0.372252,0.289029,0.000101,0.006520,0.068785
2.560000,-0.000239,0.372017,0.288971,-0.000192,0.006817,0.068631
2.570000,0.000112,0.371765,0.288909,-0.000508,0.007137,0.068466
2.580000,0.000490,0.371494,0.288842,-0.000848,0.007482,0.068288
2.590000,0.000895,0.371204,0.288772,-0.001212,0.007851,0.068098
2.600000,0.001328,0.370895,0.288697,-0.001601,0.008246,0.067895
2.610000,0.001791,0.370566,0.288618,-0.002016,0.008667,0.067679
2.620000,0.002282,0.370217,0.288534,-0.002457,0.009115,0.067449
2.630000,0.002802,0.369849,0.288447,-0.002924,0.009589,0.067206
2.640000,0.003350,0.369461,0.288355,-0.003415,0.010088,0.066951
2.650000,0.003925,0.369054,0.288259,-0.003931,0.010612,0.066683
2.660000,0.004527,0.368629,0.288160,-0.004470,0.011161,0.066403
2.670000,0.005155,0.368185,0.288056,-0.005034,0.011734,0.066110
2.680000,0.005809,0.367724,0.287949,-0.005620,0.012330,0.065806
2.690000,0.006488,0.367245,0.287838,-0.006229,0.012949,0.065490
2.700000,0.007192,0.366750,0.287723,-0.006860,0.013590,0.065162
2.710000,0.007920,0.366237,0.287604,-0.007512,0.014254,0.064824
2.720000,0.008672,0.365708,0.287481,-0.008186,0.014939,0.064474
2.730000,0.009447,0.365163,0.287355,-0.008880,0.015645,0.064114
2.740000,0.010244,0.364601,0.287225,-0.009595,0.016372,0.063743
2.750000,0.011063,0.364025,0.287092,-0.010329,0.017119,0.063362
2.760000,0.011904,0.363433,0.286955,-0.011082,0.017886,0.062971
2.770000,0.012766,0.362827,0.286815,-0.011854,0.018672,0.062570
2.780000,0.013648,0.362206,0.286671,-0.012645,0.019476,0.062160
2.790000,0.014550,0.361571,0.286523,-0.013453,0.020298,0.061741
2.800000,0.015472,0.360922,0.286373,-0.014279,0.021138,0.061312
2.810000,0.016412,0.360260,0.286219,-0.015122,0.021995,0.060875
2.820000,0.017370,0.359585,0.286063,-0.015981,0.022869,0.060429
2.830000,0.018345,0.358897,0.285903,-0.016855,0.023757,0.059975
2.840000,0.019336,0.358199,0.285741,-0.017743,0.024661,0.059514
2.850000,0.020342,0.357490,0.285576,-0.018645,0.025578,0.059046
2.860000,0.021363,0.356771,0.285409,-0.019559,0.026509,0.058571
2.870000,0.022396,0.356042,0.285239,-0.020485,0.027451,0.058091
2.880000,0.023442,0.355305,0.285067,-0.021422,0.028404,0.057604
2.890000,0.024499,0.354559,0.284893,-0.022370,0.029368,0.057112
2.900000,0.025567,0.353806,0.284718,-0.023326,0.030340,0.056615
2.910000,0.026644,0.353047,0.284541,-0.024292,0.031322,0.056113
2.920000,0.027729,0.352281,0.284362,-0.025265,0.032311,0.055608
2.930000,0.028822,0.351510,0.284182,-0.026245,0.033307,0.055099
2.940000,0.029921,0.350735,0.284001,-0.027230,0.034309,0.054587
2.950000,0.031026,0.349955,0.283820,-0.028221,0.035316,0.054073
2.960000,0.032136,0.349172,0.283637,-0.029216,0.036328,0.053556
2.970000,0.033249,0.348386,0.283454,-0.030214,0.037343,0.053038
2.980000,0.034366,0.347598,0.283270,-0.031216,0.038361,0.052518
2.990000,0.035484,0.346809,0.283085,-0.032218,0.039380,0.051998
3.000000,0.036603,0.346019,0.282901,-0.033222,0.040400,0.051477
3.010000,0.037722,0.345229,0.282717,-0.034226,0.041420,0.050956
3.020000,0.038841,0.344440,0.282533,-0.035228,0.042439,0.050435
3.030000,0.039957,0.343652,0.282350,-0.036229,0.043457,0.049916
3.040000,0.041071,0.342866,0.282167,-0.037228,0.044472,0.049397
3.050000,0.042181,0.342083,0.281985,-0.038223,0.045484,0.048880
3.060000,0.043286,0.341303,0.281803,-0.039215,0.046491,0.048365
3.070000,0.044385,0.340527,0.281622,-0.040201,0.047493,0.047853
3.080000,0.045478,0.339756,0.281442,-0.041181,0.048489,0.047344
3.090000,0.046563,0.338990,0.281264,-0.042154,0.049478,0.046839
3.100000,0.047640,0.338230,0.281087,-0.043120,0.050460,0.046338
3.110000,0.048708,0.337478,0.280912,-0.044077,0.051433,0.045841
3.120000,0.049765,0.336732,0.280738,-0.045025,0.052397,0.045349
3.130000,0.050811,0.335995,0.280566,-0.045962,0.053350,0.044862
3.140000,0.051844,0.335266,0.280397,-0.046888,0.054293,0.044381
3.150000,0.052865,0.334547,0.280229,-0.047803,0.055223,0.043906
3.160000,0.053871,0.333838,0.280064,-0.048704,0.056140,0.043438
3.170000,0.054862,0.333140,0.279901,-0.049592,0.057044,0.042977
3.180000,0.055837,0.332453,0.279741,-0.050465,0.057932,0.042523
3.190000,0.056796,0.331779,0.279584,-0.051323,0.058806,0.042077
3.200000,0.057736,0.331117,0.279430,-0.052165,0.059663,0.041640
3.210000,0.058657,0.330469,0.279279,-0.052990,0.060503,0.041212
3.220000,0.059559,0.329835,0.279130,-0.053797,0.061325,0.040792
3.230000,0.060441,0.329215,0.278986,-0.054585,0.062129,0.040382
3.240000,0.061303,0.328609,0.278844,-0.055356,0.062915,0.039982
3.250000,0.062144,0.328018,0.278706,-0.056108,0.063682,0.039591
3.260000,0.062963,0.327442,0.278572,-0.056840,0.064429,0.039210
3.270000,0.063760,0.326882,0.278441,-0.057553,0.065156,0.038839
3.280000,0.064535,0.326337,0.278314,-0.058246,0.065862,0.038479
3.290000,0.065287,0.325808,0.278191,-0.058918,0.066547,0.038129
3.300000,0.066015,0.325296,0.278071,-0.059570,0.067211,0.037791
3.310000,0.066719,0.324801,0.277956,-0.060200,0.067853,0.037463
3.320000,0.067398,0.324322,0.277844,-0.060809,0.068472,0.037147
3.330000,0.068052,0.323861,0.277737,-0.061395,0.069068,0.036843
3.340000,0.068680,0.323417,0.277634,-0.061959,0.069641,0.036550
3.350000,0.069282,0.322991,0.277535,-0.062500,0.070189,0.036270
3.360000,0.069857,0.322584,0.277440,-0.063017,0.070713,0.036002
3.370000,0.070405,0.322195,0.277350,-0.063510,0.071212,0.035746
3.380000,0.070925,0.321825,0.277264,-0.063979,0.071686,0.035504
3.390000,0.071416,0.321474,0.277183,-0.064423,0.072134,0.035274
3.400000,0.071879,0.321143,0.277106,-0.064842,0.072555,0.035057
3.410000,0.072312,0.320831,0.277034,-0.065236,0.072950,0.034854
3.420000,0.072717,0.320539,0.276967,-0.065605,0.073318,0.034664
3.430000,0.073095,0.320265,0.276904,-0.065951,0.073662,0.034486
3.440000,0.073446,0.320010,0.276846,-0.066273,0.073982,0.034321
3.450000,0.073772,0.319772,0.276791,-0.066573,0.074279,0.034167
3.460000,0.074075,0.319551,0.276741,-0.066850,0.074554,0.034025
3.470000,0.074354,0.319347,0.276694,-0.067107,0.074808,0.033893
3.480000,0.074612,0.319159,0.276651,-0.067344,0.075042,0.033772
3.490000,0.074849,0.318986,0.276612,-0.067562,0.075258,0.033660
3.500000,0.075066,0.318828,0.276576,-0.067761,0.075456,0.033558
3.510000,0.075265,0.318685,0.276543,-0.067942,0.075637,0.033465
3.520000,0.075447,0.318555,0.276513,-0.068107,0.075803,0.033380
3.530000,0.075612,0.318439,0.276486,-0.068255,0.075954,0.033303
3.540000,0.075763,0.318335,0.276462,-0.068388,0.076091,0.033234
3.550000,0.075899,0.318244,0.276440,-0.068506,0.076215,0.033172
3.560000,0.076022,0.318164,0.276420,-0.068610,0.076328,0.033116
3.570000,0.076133,0.318095,0.276403,-0.068701,0.076430,0.033066
3.580000,0.076234,0.318037,0.276387,-0.068780,0.076523,0.033022
3.590000,0.076325,0.317988,0.276374,-0.068847,0.076607,0.032983
3.600000,0.076408,0.317949,0.276362,-0.068903,0.076684,0.032949
3.610000,0.076483,0.317919,0.276352,-0.068950,0.076754,0.032919
3.620000,0.076550,0.317896,0.276343,-0.068987,0.076816,0.032894
3.630000,0.076609,0.317880,0.276336,-0.069017,0.076871,0.032872
3.640000,0.076658,0.317869,0.276330,-0.069039,0.076917,0.032855
3.650000,0.076698,0.317862,0.276325,-0.069055,0.076955,0.032841
3.660000,0.076728,0.317857,0.276322,-0.069066,0.076983,0.032831
3.670000,0.076747,0.317855,0.276320,-0.069074,0.077001,0.032825
3.680000,0.076755,0.317852,0.276319,-0.069078,0.077009,0.032822
3.690000,0.076751,0.317849,0.276319,-0.069080,0.077005,0.032822
3.700000,0.076736,0.317843,0.276320,-0.069082,0.076990,0.032825
3.710000,0.076707,0.317834,0.276322,-0.069084,0.076962,0.032832
3.720000,0.076666,0.317820,0.276325,-0.069086,0.076922,0.032841
3.730000,0.076611,0.317800,0.276328,-0.069090,0.076868,0.032853
3.740000,0.076542,0.317773,0.276332,-0.069098,0.076800,0.032868
